,Rue,Adresse,Nombre,Lat,Long,Bureau,Voix LFI du bureau,Nombre d'électeurs du bureau,Voix estimées
512,COURS TOLSTO?,"  85, COURS TOLSTO? ",8,45.7625912,4.8789607,50,135,1278,1.8411633341335618
513,RUE RUE LOUIS BRAILLE,8 RUE RUE LOUIS BRAILLE ,1,45.7612358,4.8816756,55,143,1254,0.18353806092117553
514,INCONNUE COURS TOLSTOI,111 INCONNUE COURS TOLSTOI ,17,45.7618065,4.8817564,51,135,1194,4.032341586076223
515,INCONNUE COURS TOLSTOI,111 INCONNUE COURS TOLSTOI ,1,45.7618065,4.8817564,51,135,1194,0.2371965638868366
516,COURS JEAN DAMIDOT,  1 COURS JEAN DAMIDOT ,7,45.761784,4.8821327,51,135,1194,1.6603759472078563
517,COURS JEAN DAMIDOT,  1 COURS JEAN DAMIDOT ,4,45.761784,4.8821327,51,135,1194,0.9487862555473464
518,COURS DOCTEUR JEAN DAMIDOT,"  14, COURS DOCTEUR JEAN DAMIDOT ",17,45.7617251,4.8839864,55,143,1254,3.120147035659984
519,AVENUE AUGUSTE BLANQUI,  44 AVENUE AUGUSTE BLANQUI ,9,45.7612925,4.884646,55,143,1254,1.6518425482905799
520,COURS DR JEAN DAMIDOT,  23 COURS DR JEAN DAMIDOT ,15,45.7619973,4.8852157,52,126,1027,3.3759597313371654
521,COURS DR JEAN DAMIDOT,  25 COURS DR JEAN DAMIDOT ,15,45.7620082,4.8855854,52,126,1027,3.3759597313371654
522,COURS DR JEAN DAMIDOT,  37 COURS DR JEAN DAMIDOT ,20,45.7620435,4.8865505,52,126,1027,4.5012796417828875
523,COURS DR JEAN DAMIDOT,  27 COURS DR JEAN DAMIDOT ,10,45.7622137,4.8860132,52,126,1027,2.2506398208914438
524,COURS DR JEAN DAMIDOT,  29 COURS DR JEAN DAMIDOT ,10,45.7622255,4.8864358,52,126,1027,2.2506398208914438
525,COURS DR JEAN DAMIDOT,  33 COURS DR JEAN DAMIDOT ,14,45.7623205,4.8867316,52,126,1027,3.1508957492480207
526,COURS DR JEAN DAMIDOT,  31 COURS DR JEAN DAMIDOT ,13,45.7625778,4.8861621,52,126,1027,2.925831767158877
527,COURS DR JEAN DAMIDOT,  35 COURS DR JEAN DAMIDOT ,14,45.7625977,4.8867483,52,126,1027,3.1508957492480207
528,AV AUGUSTE BLANQUI,  37 AV AUGUSTE BLANQUI ,10,45.7621664,4.8849062,52,126,1027,2.2506398208914438
529,AV AUGUSTE BLANQUI,  35 AV AUGUSTE BLANQUI ,10,45.7624482,4.8851294,52,126,1027,2.2506398208914438
530,AV AUGUSTE BLANQUI,  31 AV AUGUSTE BLANQUI ,28,45.762551,4.8853954,52,126,1027,6.3017914984960415
531,AV AUGUSTE BLANQUI,  29 AV AUGUSTE BLANQUI ,21,45.7625673,4.8858722,52,126,1027,4.726343623872031
532,AV AUGUSTE BLANQUI,  33 AV AUGUSTE BLANQUI ,50,45.7626176,4.8864736,52,126,1027,11.253199104457218
533,AV AUGUSTE BLANQUI,  26 AV AUGUSTE BLANQUI ,18,45.7628254,4.8845503,51,135,1194,4.269538149963059
534,AV AUGUSTE BLANQUI,  24 AV AUGUSTE BLANQUI ,25,45.762866,4.8845465,51,135,1194,5.929914097170915
535,AV AUGUSTE BLANQUI,  24 AV AUGUSTE BLANQUI ,1,45.762866,4.8845465,51,135,1194,0.2371965638868366
536,AV AUGUSTE BLANQUI,  18 AV AUGUSTE BLANQUI ,8,45.763187,4.8845253,51,135,1194,1.8975725110946928
537,AV AUGUSTE BLANQUI,  16 AV AUGUSTE BLANQUI ,8,45.7633737,4.8845124,51,135,1194,1.8975725110946928
538,AV AUGUSTE BLANQUI,  14 AV AUGUSTE BLANQUI ,8,45.7635685,4.8844997,51,135,1194,1.8975725110946928
539,RUE DU NORD,  2 RUE DU NORD ,15,45.7636765,4.8807875,51,135,1194,3.557948458302549
540,RUE DU NORD,  26 RUE DU NORD ,17,45.7637808,4.8835443,51,135,1194,4.032341586076223
541,RUE DU NORD,  28 RUE DU NORD ,17,45.7637878,4.8837736,51,135,1194,4.032341586076223
542,RUE DU NORD,  30 RUE DU NORD ,17,45.7637941,4.88399,51,135,1194,4.032341586076223
543,RUE DU NORD,  32 RUE DU NORD ,17,45.7638011,4.8842168,51,135,1194,4.032341586076223
544,RUE DOCTEUR PAPILLON,  25 RUE DOCTEUR PAPILLON ,10,45.7628785,4.8833154,51,135,1194,2.371965638868366
545,RUE DOCTEUR PAPILLON,  23 RUE DOCTEUR PAPILLON ,10,45.7630236,4.8833062,51,135,1194,2.371965638868366
546,RUE DOCTEUR PAPILLON,  21 RUE DOCTEUR PAPILLON ,10,45.7633041,4.8832861,51,135,1194,2.371965638868366
547,RUE RUE DU DOCTEUR PAPILLON,2 RUE RUE DU DOCTEUR PAPILLON ,19,45.7646154,4.8830031,51,135,1194,4.506734713849895
548,RUE RUE DU DOCTEUR OLLIER,51 RUE RUE DU DOCTEUR OLLIER ,17,45.7651893,4.8830762,49,144,1237,0.4044358406244802
549,RUE LAFARGUE,  62 RUE LAFARGUE ,28,45.7651024,4.8836923,48,154,1222,7.013730683947477
550,49 RUE PAUL LAFARGUE,  47- 49 RUE PAUL LAFARGUE ,3,45.765661,4.8837937,48,154,1222,0.7514711447086583
551,RUE PAUL LAFARGUE,  33 RUE PAUL LAFARGUE ,4,45.7665543,4.8837508,48,154,1222,1.0019615262782111
552,RUE DOCTEUR OLLIER,36 RUE DOCTEUR OLLIER ,26,45.766406,4.8828706,49,144,1237,0.6185489327197932
553,RUE DOCTEUR OLLIER,35 RUE DOCTEUR OLLIER ,31,45.7665846,4.8830183,48,154,1222,7.765201828656136
554,RUE DOCTEUR OLLIER,"  34, RUE DOCTEUR OLLIER ",1,45.7666142,4.882861,49,144,1237,0.023790343566145893
555,RUE DOCTEUR OLLIER,34 RUE DOCTEUR OLLIER ,1,45.7666142,4.882861,49,144,1237,0.023790343566145893
556,RUE DOCTEUR OLLIER,34 RUE DOCTEUR OLLIER ,2,45.7666142,4.882861,49,144,1237,0.047580687132291785
557,RUE DOCTEUR OLLIER,34 RUE DOCTEUR OLLIER ,1,45.7666142,4.882861,49,144,1237,0.023790343566145893
558,RUE DOCTEUR OLLIER,34 RUE DOCTEUR OLLIER ,2,45.7666142,4.882861,49,144,1237,0.047580687132291785
559,RUE DOCTEUR OLLIER,34 RUE DOCTEUR OLLIER ,1,45.7666142,4.882861,49,144,1237,0.023790343566145893
560,RUE DOCTEUR OLLIER,34 RUE DOCTEUR OLLIER ,1,45.7666142,4.882861,49,144,1237,0.023790343566145893
561,RUE DOCTEUR OLLIER,34 RUE DOCTEUR OLLIER ,2,45.7666142,4.882861,49,144,1237,0.047580687132291785
562,RUE DOCTEUR OLLIER,34 RUE DOCTEUR OLLIER ,2,45.7666142,4.882861,49,144,1237,0.047580687132291785
563,RUE DOCTEUR OLLIER,34 RUE DOCTEUR OLLIER ,2,45.7666142,4.882861,49,144,1237,0.047580687132291785
564,RUE DOCTEUR OLLIER,34 RUE DOCTEUR OLLIER ,2,45.7666142,4.882861,49,144,1237,0.047580687132291785
565,RUE DOCTEUR OLLIER,34 RUE DOCTEUR OLLIER ,51,45.7666142,4.882861,49,144,1237,1.2133075218734404
566,RUE DOCTEUR OLLIER,32 RUE DOCTEUR OLLIER ,34,45.7668188,4.8828525,49,144,1237,0.8088716812489604
567,RUE DOCTEUR OLLIER,  20 RUE DOCTEUR OLLIER ,14,45.7676734,4.8828147,46,150,1197,4.40961188912729
568,RUE DOCTEUR OLLIER,  16 RUE DOCTEUR OLLIER ,16,45.7677969,4.8828099,46,150,1197,5.039556444716903
569,RUE DOCTEUR OLLIER,  12 RUE DOCTEUR OLLIER ,14,45.7679077,4.8828072,46,150,1197,4.40961188912729
570,RUE RUE PAUL LAFARGUE,20 RUE RUE PAUL LAFARGUE ,2,45.7676995,4.8835698,48,154,1222,0.5009807631391056
571,RUE DOCTEUR ROLLET,  31 RUE DOCTEUR ROLLET ,3,45.7668768,4.8844542,48,154,1222,0.7514711447086583
572,RUE DU DOCTEUR ROLLET,  39 RUE DU DOCTEUR ROLLET ,45,45.7657084,4.8847297,11,116,1126,11.306597357747103
573,RUE DE FRANCE,10 RUE DE FRANCE ,19,45.7668317,4.8871503,11,116,1126,4.773896662159888
574,RUE DE FRANCE,22 RUE DE FRANCE ,62,45.7668677,4.8880653,11,116,1126,15.577978581784897
575,RUE DE FRANCE,20 RUE DE FRANCE ,43,45.7669562,4.8881095,11,116,1126,10.804081919625009
576,RUE DE FRANCE,12 RUE DE FRANCE ,22,45.7669967,4.8871945,11,116,1126,5.5276698193430285
577,RUE DE FRANCE,18 RUE DE FRANCE ,14,45.7671594,4.8878616,11,116,1126,3.5176080668546548
578,RUE DE FRANCE,16 RUE DE FRANCE ,12,45.7671834,4.887663,11,116,1126,3.015092628732561
579,RUE DE FRANCE,14 RUE DE FRANCE ,16,45.7671886,4.8872436,11,116,1126,4.020123504976748
580,RUE RUE CAMILLE KOECHLIN,1 RUE RUE CAMILLE KOECHLIN ,8,45.7620579,4.88752,52,126,1027,1.8005118567131548
581,RUE RUE CAMILLE KOECHLIN,3 RUE RUE CAMILLE KOECHLIN ,8,45.7622158,4.8874997,52,126,1027,1.8005118567131548
582,RUE RUE CAMILLE KOECHLIN,5 RUE RUE CAMILLE KOECHLIN ,8,45.7624578,4.8874668,52,126,1027,1.8005118567131548
583,RUE RUE CAMILLE KOECHLIN,7 RUE RUE CAMILLE KOECHLIN ,8,45.7626113,4.8874463,52,126,1027,1.8005118567131548
584,RUE RUE CAMILLE KOECHLIN,9 RUE RUE CAMILLE KOECHLIN ,8,45.7628631,4.8874137,52,126,1027,1.8005118567131548
585,RUE RUE CAMILLE KOECHLIN,11 RUE RUE CAMILLE KOECHLIN ,7,45.7629985,4.8873952,52,126,1027,1.5754478746240104
586,RUE RUE CAMILLE KOECHLIN,13 RUE RUE CAMILLE KOECHLIN ,7,45.7632603,4.8873616,52,126,1027,1.5754478746240104
587,RUE RUE CAMILLE KOECHLIN,15 RUE RUE CAMILLE KOECHLIN ,8,45.7634038,4.8873421,52,126,1027,1.8005118567131548
588,RUE RUE CAMILLE KOECHLIN,17 RUE RUE CAMILLE KOECHLIN ,8,45.7636548,4.8873082,52,126,1027,1.8005118567131548
589,RUE RUE CAMILLE KOECHLIN,19 RUE RUE CAMILLE KOECHLIN ,7,45.7638002,4.8872887,52,126,1027,1.5754478746240104
590,RUE RUE CAMILLE KOECHLIN,21 RUE RUE CAMILLE KOECHLIN ,8,45.7640602,4.8872538,52,126,1027,1.8005118567131548
591,RUE RUE CAMILLE KOECHLIN,23 RUE RUE CAMILLE KOECHLIN ,8,45.7641956,4.887234,52,126,1027,1.8005118567131548
592,RUE RUE CAMILLE KOECHLIN,25 RUE RUE CAMILLE KOECHLIN ,8,45.7644493,4.8871989,52,126,1027,1.8005118567131548
593,RUE RUE CAMILLE KOECHLIN,27 RUE RUE CAMILLE KOECHLIN ,5,45.7645892,4.8871805,52,126,1027,1.1253199104457219
594,COURS DU DOCTEUR JEAN DAMIDOT,56 COURS DU DOCTEUR JEAN DAMIDOT ,1,45.7618273,4.8872484,53,162,1191,0.2810205052241596
595,RUE PERSOZ,  3 RUE PERSOZ ,16,45.7607129,4.8869902,53,162,1191,4.496328083586554
596,RUE PERSOZ,  5 RUE PERSOZ ,14,45.7608182,4.8870479,53,162,1191,3.9342870731382344
597,PETITE RUE DE LA RIZE,5  PETITE RUE DE LA RIZE ,30,45.7599958,4.88576,53,162,1191,8.43061515672479
598,PL GRANDCLEMENT,19 PL GRANDCLEMENT ,3,45.7586667,4.8863462,53,162,1191,0.8430615156724788
599,PLACE GRAND CLEMENT,33 PLACE GRAND CLEMENT ,1,45.75893,4.8872671,53,162,1191,0.2810205052241596
600,PLACE PLACE JULES GRANDCLEMENT,45 PLACE PLACE JULES GRANDCLEMENT ,14,45.7591806,4.8880219,53,162,1191,3.9342870731382344
601,CHIRAT,"  26,RUE CHIRAT ",2,45.7574949,4.8891558,64,132,1150,0.38955330723131554
602,D - 26 RUE GEORGES SAND,  ALLEE D - 26 RUE GEORGES SAND ,6,45.7550268,4.8879953,63,126,1151,1.041084499332825
603,IMPASSE AMBLARD,6 IMPASSE AMBLARD ,1,45.7549656,4.8878839,63,126,1151,0.1735140832221375
604,ROUTE ROUTE DE GENAS,131B ROUTE ROUTE DE GENAS ,37,45.7543499,4.8885062,63,126,1151,6.4200210792190875
605,ROUTE ROUTE DE GENAS,133 ROUTE ROUTE DE GENAS ,38,45.7547431,4.8883691,63,126,1151,6.593535162441225
606,B - 129 ROUTE DE GENAS,  ALLEE B - 129 ROUTE DE GENAS ,11,45.754323,4.8881238,63,126,1151,1.9086549154435124
607,A - 127 ROUTE DE GENAS,  ALLEE A - 127 ROUTE DE GENAS ,9,45.754296,4.8877413,63,126,1151,1.5616267489992375
608,BD HONORE DE BALZAC,  5 BD HONORE DE BALZAC ,14,45.7546481,4.8849457,62,148,1178,3.327340314119764
609,BD HONORE DE BALZAC,  7 BD HONORE DE BALZAC ,14,45.7547197,4.8850832,62,148,1178,3.327340314119764
610,RUE ARAGO / ROUTE DE GENAS,41 RUE ARAGO / ROUTE DE GENAS ,15,45.7545827,4.8835139,62,148,1178,3.565007479414033
611,RUE ARAGO / ROUTE DE GENAS,41 RUE ARAGO / ROUTE DE GENAS ,12,45.7545827,4.8835139,62,148,1178,2.8520059835312264
612,RUE DU PROFESSEUR PIERRE GALTIER,11 RUE DU PROFESSEUR PIERRE GALTIER ,3,45.7553013,4.8824224,61,109,1127,0.6400267472514406
613,RUE PROFESSEUR GALTIER,"  9, RUE PROFESSEUR GALTIER ",2,45.7555307,4.8824203,61,109,1127,0.4266844981676271
614,RUE DU PROFESSEUR VICTOR GALTIER,7 RUE DU PROFESSEUR VICTOR GALTIER ,3,45.7556742,4.8824599,61,109,1127,0.6400267472514406
615,RUE RUE PROFESSEUR GALTIER,8 RUE RUE PROFESSEUR GALTIER ,14,45.7554534,4.8822491,61,109,1127,2.98679148717339
616,RUE RUE PROFESSEUR GALTIER,6 RUE RUE PROFESSEUR GALTIER ,9,45.7556351,4.8822676,61,109,1127,1.920080241754322
617,RUE RUE PROFESSEUR GALTIER,4 RUE RUE PROFESSEUR GALTIER ,12,45.7557985,4.8823496,61,109,1127,2.5601069890057624
618,RUE RAYMOND TERRACHER,  7 RUE RAYMOND TERRACHER ,23,45.7566999,4.8790598,59,192,1324,5.731017512521577
619,RUE RAYMOND TERRACHER,  9 RUE RAYMOND TERRACHER ,8,45.7568777,4.8789526,59,192,1324,1.993397395659679
620,RUE RUE JEAN JAURES,3 RUE RUE JEAN JAURES ,210,45.7565137,4.878455,59,192,1324,52.32668163606658
621,PLACE DES MAISONNEUVES,  44 PLACE DES MAISONNEUVES ,4,45.7563099,4.8782602,60,119,1088,0.6888161083588296
622,RUE RHONAT,  17 RUE RHONAT ,30,45.7550798,4.8784533,60,119,1088,5.166120812691222
623,RUE RHONAT,  15 RUE RHONAT ,5,45.7552271,4.8783708,60,119,1088,0.861020135448537
624,RUE RHONAT,  13 RUE RHONAT ,5,45.7553224,4.8783278,60,119,1088,0.861020135448537
625,RUE RHONAT,  11 RUE RHONAT ,5,45.7553806,4.8782963,60,119,1088,0.861020135448537
626,RUE RHONAT,  9 RUE RHONAT ,5,45.755445,4.8782663,60,119,1088,0.861020135448537
627,RUE RHONAT,  5  RUE RHONAT ,22,45.7556792,4.8781585,60,119,1088,3.7884885959735626
628,RUE RUE RHONAT,20 RUE RUE RHONAT ,21,45.7551816,4.878238,60,119,1088,3.6162845688838545
629,RTE DE GENAS,21 RTE DE GENAS ,10,45.7549905,4.8771409,60,119,1088,1.722040270897074
630,A - 8 RUE MEUNIER,  ALLEE A - 8 RUE MEUNIER ,22,45.7552355,4.8771159,60,119,1088,3.7884885959735626
631,B - 6 RUE MEUNIER,  ALLEE B - 6 RUE MEUNIER ,6,45.7553893,4.8770663,60,119,1088,1.0332241625382443
632,RUE PAUL PECHOUX,  1 RUE PAUL PECHOUX ,6,45.755414,4.8767752,60,119,1088,1.0332241625382443
633,RUE PAUL PECHOUX,2 RUE PAUL PECHOUX ,2,45.755439,4.8766808,60,119,1088,0.3444080541794148
634,PLACE DES MAISONS NEUVES,  7 PLACE DES MAISONS NEUVES ,4,45.7559812,4.8766323,59,192,1324,0.9966986978298396
635,PLACE DES MAISONS NEUVES,  9 PLACE DES MAISONS NEUVES ,6,45.7560111,4.8767311,59,192,1324,1.4950480467447593
636,PLACE DES MAISONS NEUVES,  13 PLACE DES MAISONS NEUVES ,5,45.7561333,4.8770853,59,192,1324,1.2458733722872994
637,PLACE DES MAISONS NEUVES,13 PLACE DES MAISONS NEUVES ,1,45.7561333,4.8770853,59,192,1324,0.2491746744574599
638,PLACE DES MAISONS NEUVES,  15 PLACE DES MAISONS NEUVES ,12,45.7561608,4.8772612,59,192,1324,2.9900960934895187
639,RUE JEAN LOUIS MAUBANT,  5 RUE JEAN LOUIS MAUBANT ,13,45.757666,4.8776894,59,192,1324,3.2392707679469783
640,RUE JEAN LOUIS MAUBANT,  3 RUE JEAN LOUIS MAUBANT ,17,45.7578165,4.8776645,59,192,1324,4.235969465776818
641,RUE JEAN LOUIS MAUBANT,  8 RUE JEAN LOUIS MAUBANT ,8,45.7578574,4.8773708,59,192,1324,1.993397395659679
642,R CLOS PONCET,10 R CLOS PONCET ,8,45.7626623,4.8753136,57,136,1254,1.5967324189953565
643,R CLOS PONCET,10 R CLOS PONCET ,2,45.7626623,4.8753136,57,136,1254,0.3991831047488391
644,R CLOS PONCET,10 R CLOS PONCET ,5,45.7626623,4.8753136,57,136,1254,0.9979577618720978
645,R CLOS PONCET,10 R CLOS PONCET ,7,45.7626623,4.8753136,57,136,1254,1.3971408666209368
646,RUE RUE CLOS PONCET,11 RUE RUE CLOS PONCET ,14,45.7627212,4.875391,57,136,1254,2.7942817332418737
647,COURS DE LA REPUBLIQUE,  83/85 COURS DE LA REPUBLIQUE ,99,45.7643158,4.8744637,44,113,1035,21.867861972253557
648,COURS DE LA REPUBLIQUE,  65 COURS DE LA REPUBLIQUE ,27,45.7655632,4.8741418,40,118,1169,4.820601698154823
649,COURS DE LA REPUBLIQUE,  63 COURS DE LA REPUBLIQUE ,27,45.7658959,4.8741222,40,118,1169,4.820601698154823
650,COURS DE LA REPUBLIQUE,  39 COURS DE LA REPUBLIQUE ,20,45.7683994,4.8738867,39,179,1490,4.626137178452606
651,B AVENUE MARC SANGNIER,  13 B AVENUE MARC SANGNIER ,1,45.7624649,4.8740934,57,136,1254,0.19959155237441956
652,B AVENUE MARC SANGNIER,  9 B AVENUE MARC SANGNIER ,1,45.7626211,4.8740979,57,136,1254,0.19959155237441956
653,RUE CLOS PONCET,  2  RUE CLOS PONCET ,1,45.7626209,4.8742315,57,136,1254,0.19959155237441956
654,RUE CLOS PONCET,"  1, RUE CLOS PONCET ",4,45.7627963,4.8744781,57,136,1254,0.7983662094976782
655,RUE RUE DE LA CONVENTION,18 RUE RUE DE LA CONVENTION ,12,45.7635817,4.8727272,57,136,1254,2.3950986284930345
656,RUE RUE DU DOCTEUR DOLARD,1A RUE RUE DU DOCTEUR DOLARD ,16,45.7633606,4.8723722,57,136,1254,3.193464837990713
657,R DOCTEUR DOLARD,5 R DOCTEUR DOLARD ,3,45.763104,4.8725671,57,136,1254,0.5987746571232586
658,RUE RUE MAGENTA,78 RUE RUE MAGENTA ,13,45.7648611,4.8715634,41,118,1033,3.4804317740425206
659,RUE RUE MAGENTA,73 RUE RUE MAGENTA ,1,45.7665412,4.8715353,40,118,1169,0.1785408036353638
660,RUE MAGENTA,  76 RUE MAGENTA ,16,45.765011,4.871544,41,118,1033,4.283608337283102
661,RUE MAGENTA,  70 RUE MAGENTA ,5,45.7657601,4.871451,40,118,1169,0.892704018176819
662,RUE MAGENTA,57 RUE MAGENTA ,17,45.7676087,4.871381,39,179,1490,3.932216601684716
663,RUE MAGENTA,35  RUE MAGENTA ,28,45.7687612,4.871245,39,179,1490,6.476592049833649
664,RUE MAGENTA,"  19, RUE MAGENTA ",5,45.7695635,4.8712091,39,179,1490,1.1565342946131516
665,RUE ANATOLE FRANCE,37 RUE ANATOLE FRANCE ,2,45.7671498,4.8715688,39,179,1490,0.4626137178452607
666,RUE ANATOLE FRANCE,  60 RUE ANATOLE FRANCE ,3,45.7673204,4.8742104,40,118,1169,0.5356224109060913
667,RUE ANATOLE FRANCE,  62 RUE ANATOLE FRANCE ,3,45.767344,4.8744652,40,118,1169,0.5356224109060913
668,RUE ANATOLE FRANCE,"  78, RUE ANATOLE FRANCE ",10,45.7675356,4.8763272,43,75,1080,1.3474478624153279
669,RUE ANATOLE FRANCE,  71 RUE ANATOLE FRANCE ,20,45.7676982,4.8758749,36,114,916,4.872554985817586
670,RUE ANATOLE FRANCE,79 RUE ANATOLE FRANCE ,1,45.7677224,4.8766862,36,114,916,0.2436277492908793
671,RUE ANATOLE FRANCE,  61 RUE ANATOLE FRANCE ,12,45.7677454,4.8744826,39,179,1490,2.7756823070715644
672,RUE ANATOLE FRANCE,102  RUE ANATOLE FRANCE ,33,45.7680181,4.879103,42,139,1044,-2.8597653433062287
673,RUE ANATOLE FRANCE,112  RUE ANATOLE FRANCE ,55,45.7681708,4.8799371,42,139,1044,-4.766275572177048
674,RUE ANATOLE FRANCE,  113 RUE ANATOLE FRANCE ,16,45.7684682,4.88074,46,150,1197,5.039556444716903
675,RUE ANATOLE FRANCE,  115 RUE ANATOLE FRANCE ,15,45.7685146,4.8809823,46,150,1197,4.724584166922097
676,RUE ANATOLE FRANCE,  126 RUE ANATOLE FRANCE ,15,45.7685208,4.881801,46,150,1197,4.724584166922097
677,RUE LOUIS ADAM,34 RUE LOUIS ADAM ,2,45.7674315,4.8719632,39,179,1490,0.4626137178452607
678,RUE LOUIS ADAM,  22 RUE LOUIS ADAM ,1,45.7680241,4.8718176,39,179,1490,0.23130685892263034
679,RUE LOUIS ADAM,39 RUE LOUIS ADAM ,2,45.7681436,4.8716604,39,179,1490,0.4626137178452607
680,RUE LOUIS ADAM,  16 RUE LOUIS ADAM ,1,45.7681514,4.8718536,39,179,1490,0.23130685892263034
681,RUE LOUIS ADAM,  18 RUE LOUIS ADAM ,2,45.7683123,4.8717319,39,179,1490,0.4626137178452607
682,RUE LOUIS ADAM,39 RUE LOUIS ADAM ,3,45.7690439,4.8716909,39,179,1490,0.6939205767678911
683,RUE LOUIS ADAM,39 RUE LOUIS ADAM ,1,45.7699441,4.8717214,37,141,1265,0.21895303155217927
684,B  RUE LOUIS ADAM,10 B  RUE LOUIS ADAM ,10,45.7688956,4.8717715,39,179,1490,2.313068589226303
685,RUE DE LA BASTILLE,  1 RUE DE LA BASTILLE ,3,45.7705782,4.8718873,34,163,1250,0.7499380694713212
686,RUE FRANCIS DE PRESSENSE,"  52, RUE FRANCIS DE PRESSENSE ",34,45.771781,4.8720848,34,163,1250,8.499298120674974
687,RUE FRANCIS DE PRESSENSE,71 RUE FRANCIS DE PRESSENSE ,1,45.7719969,4.8738362,35,136,1166,0.3008150294231875
688,RUE FRANCIS DE PRESSENSE,  7  RUE FRANCIS DE PRESSENSE ,1,45.7728798,4.8668272,30,189,1146,0.3591514107590173
689,RUE MARIA CASAR?S,"  10, RUE MARIA CASAR?S ",16,45.7724278,4.8709596,22,141,1153,4.3293262232889065
690,RUE MARIA CASAR?S,"  12, RUE MARIA CASAR?S ",15,45.7725193,4.8709617,22,141,1153,4.05874333433335
691,RUE MARIA CASARES,  4 RUE MARIA CASARES ,19,45.7728581,4.8709382,22,141,1153,5.1410748901555765
692,RUE ISABELLE SADOYAN,  11 RUE ISABELLE SADOYAN ,23,45.7731403,4.871654,22,141,1153,6.223406445977803
693,RUE DESCARTES,  40 RUE DESCARTES ,4,45.7734862,4.8718319,22,141,1153,1.0823315558222266
694,LES METEORES,  RESIDENCE LES METEORES ,25,45.7730845,4.8724572,22,141,1153,6.7645722238889165
695,LES METEORES,  RESIDENCE LES METEORES ,35,45.773118,4.8724995,22,141,1153,9.470401113444483
696,RUE JEAN OTTAVI,  2 RUE JEAN OTTAVI ,25,45.7731447,4.8729467,22,141,1153,6.7645722238889165
697,RUE JEAN OTTAVI,  4 RUE JEAN OTTAVI ,27,45.7731562,4.8731843,22,141,1153,7.30573800180003
698,RUE COLIN,49 RUE COLIN ,1,45.7721607,4.8738469,35,136,1166,0.3008150294231875
699,RUE COLIN,"  37, RUE COLIN ",41,45.7736749,4.8742214,23,149,1198,11.772274105172116
700,RUE COLIN,"  35, RUE COLIN ",43,45.77391,4.8742224,23,149,1198,12.346531378595145
701,RUE COLIN,"  33, RUE COLIN ",38,45.7740626,4.8741985,23,149,1198,10.910888195037572
702,RUE COLIN,  28 RUE COLIN ,4,45.7741234,4.8740654,23,149,1198,1.14851454684606
703,RUE COLIN,24 RUE COLIN ,31,45.7743362,4.8740443,23,149,1198,8.900987738056966
704,RUE COLIN,  9  RUE COLIN ,1,45.7749949,4.8741235,16,151,1134,0.29403774125556265
705,E RUE COLIN,  9 E RUE COLIN ,10,45.7749949,4.8741235,16,151,1134,2.9403774125556263
706,F RUE COLIN,  9 F RUE COLIN ,10,45.7749949,4.8741235,16,151,1134,2.9403774125556263
707,G RUE COLIN,  9 G RUE COLIN ,9,45.7749949,4.8741235,16,151,1134,2.6463396713000638
708,H RUE COLIN,  9 H RUE COLIN ,8,45.7749949,4.8741235,16,151,1134,2.352301930044501
709,A RUE COLIN,  7 A RUE COLIN ,9,45.7757261,4.8740894,16,151,1134,2.6463396713000638
710,B RUE COLIN,  7 B RUE COLIN ,9,45.7757261,4.8740894,16,151,1134,2.6463396713000638
711,C RUE COLIN,  7 C RUE COLIN ,10,45.7757261,4.8740894,16,151,1134,2.9403774125556263
712,D RUE COLIN,  7 D RUE COLIN ,10,45.7757261,4.8740894,16,151,1134,2.9403774125556263
713,RUE RUE PAUL CAMBON,11 RUE RUE PAUL CAMBON ,22,45.7755416,4.8731712,23,149,1198,6.316830007653331
714,RUE RUE PAUL CAMBON,9 RUE RUE PAUL CAMBON ,17,45.7757173,4.8731807,23,149,1198,4.881186824095756
715,AVENUE ROGER SALENGRO,  26 AVENUE ROGER SALENGRO ,22,45.7754458,4.8702589,25,163,1241,6.725217834056852
716,AVENUE ROGER SALENGRO,  25 AVENUE ROGER SALENGRO ,133,45.7755194,4.8698353,24,169,1165,40.99368450984456
717,AVENUE ROGER SALENGRO,  28 AVENUE ROGER SALENGRO ,17,45.7755258,4.8703774,25,163,1241,5.1967592354075665
718,AVENUE ROGER SALENGRO,  52 AVENUE ROGER SALENGRO ,10,45.7762625,4.8726602,23,149,1198,2.8712863671151503
719,AVENUE ROGER SALENGRO,  127 AVENUE ROGER SALENGRO ,28,45.7789159,4.880259,16,151,1134,8.233056755155754
720,AVENUE ROGER SALENGRO,"  135, AVENUE ROGER SALENGRO ",28,45.7792714,4.880925,16,151,1134,8.233056755155754
721,AVENUE ROGER SALENGRO,"  133BIS, AVENUE ROGER SALENGRO ",1,45.779331,4.8808084,16,151,1134,0.29403774125556265
722,AVENUE ROGER SALENGRO,"  137, AVENUE ROGER SALENGRO ",1,45.7794909,4.8808816,16,151,1134,0.29403774125556265
723,AVENUE ROGER SALENGRO,  181A AVENUE ROGER SALENGRO ,6,45.7820316,4.8855414,19,106,1035,1.29496757530229
724,AVENUE ROGER SALENGRO,  181B AVENUE ROGER SALENGRO ,8,45.7820316,4.8855414,19,106,1035,1.7266234337363866
725,AVENUE ROGER SALENGRO,  181C AVENUE ROGER SALENGRO ,9,45.7820316,4.8855414,19,106,1035,1.9424513629534348
